escola_slug,escola_nome,ano,estado,grupo,titulo_samba,compositores,interpretacao
beija-flor,Beija-Flor de Nilópolis,1989,RJ,Grupo 1,"Ratos e Urubus, Larguem Minha Fantasia","Betinho, Glyvaldo, Zé Maria e Osmar",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1990,RJ,Grupo Especial,Todo Mundo Nasceu Nu,"Betinho, Jorginho, Bira e Aparecida",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1991,RJ,Grupo Especial,Alice no Brasil das Maravilhas,"Pelé, Cláudio Inspiração, Tonho Magrinho e Paulo Roberto",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1992,RJ,Grupo Especial,Há Um Ponto de Luz na Imensidão,"Dinoel Sampaio, Itinho e Neguinho da Beija-Flor",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1993,RJ,Grupo Especial,"Uni-duni-tê, a Beija-Flor Escolheu: É Você","Wilson Bombeiro, Edeor de Paula e Sérgio Fonseca",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1994,RJ,Grupo Especial,"Margareth Mee, a Dama das Bromélias","Arnaldo Matheus, J. Santos e Almir Moreira",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1995,RJ,Grupo Especial,Bidu Sayão e o Canto de Cristal,"Bira, Zé Carlos do Cavaco, Tião Barbudo, Dequinha Pottier e Jorginho",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1996,RJ,Grupo Especial,Aurora do Povo Brasileiro,Miro Barbosa,Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1997,RJ,Grupo Especial,A Beija-Flor É Festa na Sapucaí,"Wilson Bombeiro, J. Santos, Arnaldo Matheus e Almir Sereno",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1998,RJ,Grupo Especial,O Mundo Místico dos Caruanas nas Águas do Patu-Anu,"Alencar de Oliveira, Wilsinho Paz, Noel Costa, Baby e Marcão",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,1999,RJ,Grupo Especial,"Araxá, Lugar Alto Onde Primeiro Se Avista o Sol","Wilsinho Paz, Noel Costa e Serginho do Porto",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2000,RJ,Grupo Especial,"Brasil, Um Coração que Pulsa Forte, Pátria de Todos ou Terra de Ninguém?",Igor Leal e Amendoim,Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2001,RJ,Grupo Especial,"A Saga de Agotime, Maria Mineira Naê","Déo, Caruso, Cleber e Osmar",Neguinho da Beija-Flor e Gilson Bacana
beija-flor,Beija-Flor de Nilópolis,2002,RJ,Grupo Especial,"O Brasil Dá o Ar da Sua Graça. De Ícaro a Rubem Berta, o Ímpeto de Voar","Wilsinho Paz, Elcy, Gil das Flores, Alexandre Moraes, Tamir, Tom-Tom e Igor Leal",Neguinho da Beija-Flor e Gilson Bacana
beija-flor,Beija-Flor de Nilópolis,2003,RJ,Grupo Especial,"O Povo Conta a Sua História: Saco Vazio não Para em Pé, a Mão que Faz a Guerra, Faz a Paz","Betinho, JC Coelho, Ribeirinho, Glyvaldo, Luis, Manoel, Serginho e Vinicius",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2004,RJ,Grupo Especial,"Manõa, Manaus, Amazônia, Terra Santa: Alimenta o Corpo, Equilibra a Alma e Transmite a Paz","Cláudio Russo, José Luis, Marquinhos e Jessey",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2005,RJ,Grupo Especial,"O Vento Corta as Terras dos Pampas. Em Nome do Pai, do Filho e do Espírito Guarani, Sete Povos na Fé e na Dor... Sete Missões de Amor","J.C. Coelho, Ribeirinha, Adilson China, Serginho Sumaré, Domingos PS, R. Alves, Sidney de Pilares, Zequinha do Cavaco",Neguinho da Beija-Flor
beija-flor,Beija-Flor de Nilópolis,2006,RJ,Grupo Especial,Poços de Caldas Derrama Sobre a Terra Suas Águas Milagrosas - Do Caos Inicial à Explosão da Vida,"Wilsinho Paz, Noel Costa, Alexandre Moraes e Silvio Romai",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2007,RJ,Grupo Especial,Áfricas - Do Berço Real à Corte Brasiliana,"Cláudio Russo, J. Velloso, Gilson Dr e Carlinhos do Detran",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2008,RJ,Grupo Especial,"Macapaba: Equinócio Solar, Viagens Fantásticas ao Meio do Mundo","Cláudio Russo, Carlinhos Detran, J. Veloso, Gilson Dr., Kid e Marquinhos",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2009,RJ,Grupo Especial,"No Chuveiro da Alegria, quem Banha o Corpo Lava a Alma na Folia","Tom Tom, Marcelo Guimarães, Lopita, Jorge Augusto e Veni Vieira",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2010,RJ,Grupo Especial,"Brilhante ao Sol do Novo Mundo, Brasília : do Sonho à Realidade, a Capital da Esperança","Picolé da Beija Flor, Serginho Sumaré, Samir Trindade, Serginho Aguiar, Dilson Marimba e André do Cavaco",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2011,RJ,Grupo Especial,A Simplicidade de Um Rei,"Samir Trindade, Serginho Aguiar, JR. Beija-Flor, Sidney de Pilares, Jorginho Moreira, Théo M. Netto, Mourão e Cleber",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2012,RJ,Grupo Especial,São Luís - O Poema Encantado do Maranhão,* ver abaixo,Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2013,RJ,Grupo Especial,Amigo Fiel - Do Cavalo do Amanhecer ao Mangalarga Marchador,"J Veloso, Ribeirinho, Marquinho Beija-Flor, Gilberto, Silvio Romai e Dilson Marimba",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2014,RJ,Grupo Especial,O Astro Iluminado da Comunicação Brasileira,"J. Beija-Flor, Sidney de Pilares, Júnior Trindade, Adilson Brandão,  Zé Carlos, Diogo Rosa, Carlinhos e Samir Trindade",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2015,RJ,Grupo Especial,Um Griô Conta a História: Um Olhar Sobre a África e o Despontar da Guiné Equatorial. Caminhemos Sobre a Trilha de Nossa Felicidade,"J.Velloso, Samir Trindade, JR Beija-Flor, Marquinhos Beija-Flor, Gilberto Oliveira, Elson Ramires, Dílson Marimba e Sílvio Romai",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2016,RJ,Grupo Especial,Mineirinho Genial! Nova Lima - Cidade Natal. Marquês de Sapucaí - O Poeta Imortal!,"Marcelo Guimarães, Sidney de Pilares, Manolo, Jorginho Moreira, Kirraizinho e Diogo Rosa",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
beija-flor,Beija-Flor de Nilópolis,2017,RJ,Grupo Especial,A Virgem dos Lábios de Mel - Iracema,"Claudemir, Maurição, Ronaldo Barcellos, Bruno Ribas, Fábio Alemão, Wilson Tatá, Alan Vinicius, Betinho Santos",Luiz Antônio Feliciano Marconde (Neguinho da Beija-Flor)
